time,altitude,speed,temperature,voltage
315.15,4790,-113,69.85,8.6
315.2,4736,-108,69.85,8.6
315.25,4741,-106,69.85,8.6
315.3,4755,-103,69.85,8.6
315.35,4746,-102,69.85,8.6
315.4,4733,-104,69.85,8.6
315.45,4735,-107,69.85,8.6
315.5,4741,-108,69.84,8.6
315.55,4670,-109,69.87,8.6
315.6,4741,-111,69.85,8.6
315.65,4677,-108,69.85,8.6
315.7,4686,-109,69.85,8.6
315.75,4711,-108,69.85,8.6
315.8,4675,-107,69.85,8.6
315.85,4677,-108,69.85,8.6
315.9,4701,-109,69.85,8.6
315.95,4680,-108,69.85,8.6
316,4633,-109,69.85,8.6
316.05,4683,-110,69.87,8.6
316.1,4616,-107,69.85,8.6
316.15,4643,-108,69.85,8.6
316.2,4666,-108,69.85,8.6
316.25,4646,-108,69.87,8.6
316.3,4649,-110,69.85,8.6
316.35,4640,-112,69.85,8.6
316.4,4634,-111,69.85,8.6
316.45,4595,-111,69.85,8.6
316.5,4639,-111,69.85,8.6
316.55,4566,-107,69.82,8.6
316.6,4614,-108,69.85,8.6
316.65,4600,-105,69.85,8.6
316.7,4583,-103,69.85,8.6
316.75,4588,-104,69.85,8.6
316.8,4602,-104,69.85,8.6
316.85,4571,-105,69.85,8.6
316.9,4560,-106,69.85,8.6
316.95,4605,-106,69.85,8.6
317,4524,-103,69.82,8.6
317.05,4560,-104,69.85,8.6
317.1,4556,-103,69.84,8.6
317.15,4531,-104,69.85,8.6
317.2,4545,-108,69.84,8.6
317.25,4539,-111,69.85,8.6
317.3,4516,-113,69.84,8.6
317.35,4516,-114,69.85,8.6
317.4,4537,-114,69.85,8.6
317.45,4473,-111,69.82,8.6
317.5,4523,-111,69.85,8.6
317.55,4484,-108,69.84,8.6
317.6,4485,-106,69.85,8.6
317.65,4499,-106,69.85,8.6
317.7,4496,-105,69.85,8.6
317.75,4481,-105,69.85,8.6
317.8,4475,-108,69.85,8.6
317.85,4500,-108,69.85,8.6
317.9,4424,-108,69.85,8.6
317.95,4491,-111,69.85,8.6
318,4441,-107,69.82,8.6
318.05,4439,-108,69.84,8.6
318.1,4452,-108,69.85,8.6
318.15,4446,-107,69.85,8.6
318.2,4422,-108,69.85,8.6
318.25,4423,-109,69.84,8.6
318.3,4429,-107,69.85,8.6
318.35,4374,-107,69.85,8.6
318.4,4430,-109,69.85,8.6
318.45,4369,-106,69.84,8.6
318.5,4390,-107,69.85,8.6
318.55,4400,-106,69.85,8.6
318.6,4389,-104,69.85,8.6
318.65,4387,-105,69.84,8.6
318.7,4388,-107,69.85,8.6
318.75,4390,-106,69.84,8.6
318.8,4343,-109,69.85,8.6
318.85,4396,-112,69.85,8.6
318.9,4313,-111,69.85,8.6
318.95,4364,-115,69.87,8.6
319,4341,-114,69.85,8.6
319.05,4345,-114,69.85,8.6
319.1,4329,-114,69.85,8.6
319.15,4332,-111,69.85,8.6
319.2,4310,-108,69.85,8.6
319.25,4315,-106,69.84,8.6
319.3,4335,-103,69.85,8.6
319.35,4267,-100,69.85,8.6
319.4,4328,-102,69.87,8.6
319.45,4269,-100,69.85,8.6
319.5,4285,-103,69.85,8.6
319.55,4306,-105,69.85,8.6
319.6,4289,-106,69.85,8.6
319.65,4273,-108,69.82,8.6
319.7,4286,-108,69.85,8.6
319.75,4275,-107,69.85,8.6
319.8,4238,-107,69.85,8.6
319.85,4274,-107,69.87,8.6
319.9,4202,-106,69.85,8.6
319.95,4250,-109,69.87,8.6
320,4209,-108,69.85,8.6
320.05,4219,-109,69.85,8.6
320.1,4236,-110,69.87,8.6
320.15,4215,-108,69.87,8.6
320.2,4212,-107,69.85,8.6
320.25,4214,-106,69.87,8.6
320.3,4222,-104,69.87,8.6
320.35,4176,-103,69.85,8.6
320.4,4238,-105,69.87,8.6
320.45,4161,-103,69.89,8.6
320.5,4193,-106,69.89,8.6
320.55,4187,-108,69.85,8.6
320.6,4168,-108,69.89,8.6
320.65,4185,-110,69.87,8.6
320.7,4169,-109,69.89,8.6
320.75,4154,-107,69.89,8.6
320.8,4148,-106,69.85,8.6
320.85,4171,-104,69.87,8.6
320.9,4100,-101,69.87,8.6
320.95,4162,-104,69.89,8.6
321,4111,-103,69.85,8.6
321.05,4110,-104,69.89,8.6
321.1,4134,-106,69.89,8.6
321.15,4100,-105,69.89,8.6
321.2,4105,-104,69.87,8.6
321.25,4115,-106,69.89,8.6
321.3,4115,-105,69.87,8.6
321.35,4066,-105,69.87,8.6
321.4,4127,-107,69.89,8.6
321.45,4050,-104,69.89,8.6
321.5,4091,-104,69.87,8.6
321.55,4084,-104,69.87,8.6
321.6,4060,-102,69.89,8.6
321.65,4067,-103,69.87,8.6
321.7,4055,-105,69.89,8.6
321.75,4050,-106,69.89,8.6
321.8,4035,-107,69.89,8.6
321.85,4073,-109,69.89,8.6
321.9,3991,-105,69.87,8.6
321.95,4046,-106,69.89,8.6
322,4006,-104,69.89,8.6
322.05,4003,-104,69.89,8.6
322.1,4024,-106,69.89,8.6
322.15,4026,-107,69.89,8.6
322.2,3999,-109,69.89,8.6
322.25,3992,-109,69.89,8.6
322.3,4032,-108,69.89,8.6
322.35,3954,-106,69.89,8.6
322.4,4002,-104,69.89,8.6
322.45,3982,-102,69.89,8.6
322.5,3978,-104,69.89,8.6
322.55,3979,-106,69.89,8.6
322.6,3989,-107,69.89,8.6
322.65,3955,-111,69.89,8.6
322.7,3941,-111,69.89,8.6
322.75,3977,-109,69.89,8.6
322.8,3892,-109,69.89,8.6
322.85,3943,-108,69.89,8.6
322.9,3925,-104,69.89,8.6
322.95,3932,-106,69.89,8.6
323,3910,-108,69.89,8.6
323.05,3916,-108,69.89,8.6
323.1,3907,-112,69.89,8.6
323.15,3867,-114,69.89,8.6
323.2,3936,-113,69.89,8.6
323.25,3859,-113,69.89,8.6
323.3,3885,-114,69.91,8.6
323.35,3904,-113,69.89,8.6
323.4,3893,-114,69.91,8.6
323.45,3867,-116,69.89,8.6
323.5,3870,-114,69.91,8.6
323.55,3888,-114,69.91,8.6
323.6,3807,-114,69.91,8.6
323.65,3849,-113,69.91,8.6
323.7,3839,-112,69.89,8.6
323.75,3832,-111,69.91,8.6
323.8,3826,-109,69.91,8.6
323.85,3842,-110,69.91,8.6
323.9,3814,-110,69.91,8.6
323.95,3785,-110,69.89,8.6
324,3835,-111,69.93,8.6
324.05,3777,-111,69.91,8.6
324.1,3780,-110,69.91,8.6
324.15,3797,-111,69.91,8.6
324.2,3796,-111,69.93,8.6
324.25,3768,-112,69.93,8.6
324.3,3750,-114,69.91,8.6
324.35,3803,-117,69.93,8.6
324.4,3729,-118,69.91,8.6
324.45,3755,-116,69.91,8.6
324.5,3769,-115,69.91,8.6
324.55,3754,-110,69.94,8.6
324.6,3736,-105,69.91,8.6
324.65,3726,-103,69.91,8.6
324.7,3761,-104,69.93,8.6
324.75,3683,-106,69.91,8.6
324.8,3724,-108,69.93,8.6
324.85,3723,-110,69.94,8.6
324.9,3716,-109,69.94,8.6
324.95,3676,-107,69.94,8.6
325,3699,-107,69.91,8.6
325.05,3719,-106,69.94,8.6
325.1,3637,-109,69.93,8.6
325.15,3695,-110,69.94,8.6
325.2,3675,-112,69.91,8.6
325.25,3671,-110,69.94,8.6
325.3,3654,-109,69.94,8.6
325.35,3639,-110,69.94,8.6
325.4,3683,-110,69.94,8.6
325.45,3608,-113,69.94,8.6
325.5,3647,-115,69.94,8.6
325.55,3659,-117,69.94,8.6
325.6,3645,-115,69.94,8.6
325.65,3634,-113,69.93,8.6
325.7,3613,-113,69.93,8.6
325.75,3657,-109,69.94,8.6
325.8,3571,-111,69.94,8.6
325.85,3602,-109,69.94,8.6
325.9,3613,-109,69.94,8.6
325.95,3607,-108,69.94,8.6
326,3579,-108,69.94,8.6
326.05,3563,-110,69.94,8.6
326.1,3611,-109,69.94,8.6
326.15,3536,-112,69.94,8.6
326.2,3549,-110,69.96,8.6
326.25,3563,-109,69.94,8.6
326.3,3575,-110,69.94,8.6
326.35,3546,-110,69.94,8.6
326.4,3502,-113,69.94,8.6
326.45,3562,-113,69.94,8.6
326.5,3509,-116,69.96,8.6
326.55,3510,-117,69.96,8.6
326.6,3508,-117,69.94,8.6
326.65,3517,-117,69.96,8.6
326.7,3544,-114,69.96,8.6
326.75,3452,-114,69.94,8.6
326.8,3501,-112,69.94,8.6
326.85,3511,-113,69.94,8.6
326.9,3495,-115,69.96,8.6
326.95,3493,-114,69.94,8.6
327,3440,-115,69.96,8.6
327.05,3501,-112,69.96,8.6
327.1,3444,-112,69.96,8.6
327.15,3451,-111,69.94,8.6
327.2,3448,-111,69.96,8.6
327.25,3465,-113,69.94,8.6
327.3,3464,-112,69.96,8.6
327.35,3388,-111,69.94,8.6
327.4,3421,-110,69.96,8.6
327.45,3421,-109,69.98,8.6
327.5,3439,-109,69.98,8.6
327.55,3414,-110,69.96,8.6
327.6,3371,-111,69.96,8.6
327.65,3422,-111,69.98,8.6
327.7,3404,-111,69.98,8.6
327.75,3402,-111,69.96,8.6
327.8,3375,-112,69.96,8.6
327.85,3346,-112,69.96,8.6
327.9,3407,-113,69.98,8.6
327.95,3360,-112,69.96,8.6
328,3359,-111,69.98,8.6
328.05,3342,-109,69.96,8.6
328.1,3342,-107,69.98,8.6
328.15,3384,-108,69.98,8.6
328.2,3310,-108,69.98,8.6
328.25,3330,-110,69.98,8.6
328.3,3323,-108,69.96,8.6
328.35,3330,-107,69.98,8.6
328.4,3347,-109,69.98,8.6
328.45,3280,-109,69.98,8.6
328.5,3290,-114,69.98,8.6
328.55,3309,-115,69.98,8.6
328.6,3294,-115,69.98,8.6
328.65,3318,-116,69.98,8.6
328.7,3253,-114,69.98,8.6
328.75,3279,-116,70,8.6
328.8,3279,-114,69.98,8.6
328.85,3276,-112,69.98,8.6
328.9,3287,-113,69.98,8.6
328.95,3226,-111,69.98,8.6
329,3245,-115,70,8.6
329.05,3265,-113,70,8.6
329.1,3258,-112,69.98,8.6
329.15,3265,-113,70,8.6
329.2,3192,-111,70,8.6
329.25,3235,-114,70,8.6
329.3,3226,-113,69.98,8.6
329.35,3218,-111,70,8.6
329.4,3231,-111,70,8.6
329.45,3156,-108,69.98,8.6
329.5,3184,-112,70,8.6
329.55,3187,-114,70,8.6
329.6,3191,-116,69.98,8.6
329.65,3191,-117,70,8.6
329.7,3125,-114,70,8.6
329.75,3170,-115,70,8.6
329.8,3165,-115,70,8.6
329.85,3154,-116,70,8.6
329.9,3172,-118,70,8.6
329.95,3108,-115,70,8.6
330,3128,-117,70,8.6
330.05,3127,-119,70,8.6
330.1,3134,-120,70,8.6
330.15,3153,-122,70,8.6
330.2,3078,-118,70,8.6
330.25,3095,-117,70,8.6
330.3,3113,-115,69.98,8.6
330.35,3097,-113,70,8.6
330.4,3136,-115,70,8.6
330.45,3071,-112,70,8.6
330.5,3067,-113,70,8.6
330.55,3064,-113,70,8.6
330.6,3044,-113,70,8.6
330.65,3087,-117,70,8.6
330.7,3053,-117,70,8.6
330.75,3055,-120,70,8.6
330.8,3045,-120,70,8.6
330.85,3012,-118,70,8.6
330.9,3046,-118,70,8.6
330.95,3028,-115,70,8.6
331,3027,-116,70,8.6
331.05,3031,-115,70,8.6
331.1,2969,-113,70,8.6
331.15,3002,-113,70,8.6
331.2,3002,-111,70.02,8.6
331.25,3006,-115,70,8.6
331.3,3019,-120,70.03,8.6
331.35,2955,-120,70,8.6
331.4,2969,-121,70.02,8.6
331.45,2963,-117,70,8.6
331.5,2971,-115,70,8.6
331.55,2981,-116,70.02,8.6
331.6,2934,-115,70.02,8.6
331.65,2925,-118,70.02,8.6
331.7,2929,-118,70.03,8.6
331.75,2904,-118,70.03,8.6
331.8,2948,-120,70.02,8.6
331.85,2913,-119,70,8.6
331.9,2916,-121,70.02,8.6
331.95,2909,-120,70.03,8.6
332,2884,-118,70.03,8.6
332.05,2904,-117,70.03,8.6
332.1,2912,-115,70,8.6
332.15,2920,-116,70.03,8.6
332.2,2891,-118,70.02,8.6
332.25,2832,-117,70.02,8.6
332.3,2861,-119,70.03,8.6
332.35,2865,-116,70.03,8.6
332.4,2881,-116,70.03,8.6
332.45,2865,-116,70.03,8.6
332.5,2812,-113,70.03,8.6
332.55,2836,-113,70.03,8.6
332.6,2840,-110,70.03,8.6
332.65,2824,-109,70.03,8.6
332.7,2846,-110,70.05,8.6
332.75,2787,-108,70.03,8.6
332.8,2797,-111,70.03,8.6
332.85,2799,-111,70.03,8.6
332.9,2798,-112,70.03,8.6
332.95,2797,-116,70.05,8.6
333,2775,-116,70.05,8.6
333.05,2785,-120,70.05,8.6
333.1,2783,-122,70.05,8.6
333.15,2752,-122,70.05,8.6
333.2,2779,-121,70.05,8.6
333.25,2761,-117,70.07,8.6
333.3,2760,-116,70.07,8.6
333.35,2752,-117,70.07,8.6
333.4,2709,-117,70.05,8.6
333.45,2754,-119,70.05,8.6
333.5,2749,-116,70.07,8.6
333.55,2741,-116,70.07,8.6
333.6,2732,-117,70.07,8.6
333.65,2676,-117,70.07,8.6
333.7,2722,-121,70.07,8.6
333.75,2714,-117,70.07,8.6
333.8,2711,-115,70.07,8.6
333.85,2718,-113,70.07,8.6
333.9,2642,-112,70.07,8.6
333.95,2684,-115,70.07,8.6
334,2668,-115,70.07,8.6
334.05,2676,-116,70.07,8.6
334.1,2677,-117,70.09,8.6
334.15,2605,-116,70.07,8.6
334.2,2645,-118,70.09,8.6
334.25,2654,-116,70.09,8.6
334.3,2635,-115,70.09,8.6
334.35,2654,-115,70.09,8.6
334.4,2582,-115,70.11,8.6
334.45,2608,-121,70.11,8.6
334.5,2629,-121,70.11,8.6
334.55,2622,-123,70.11,8.6
334.6,2615,-122,70.11,8.6
334.65,2545,-119,70.11,8.6
334.7,2565,-123,70.11,8.6
334.75,2590,-124,70.11,8.6
334.8,2593,-127,70.11,8.6
334.85,2598,-128,70.11,8.6
334.9,2534,-126,70.11,8.6
334.95,2556,-127,70.11,8.6
335,2563,-124,70.11,8.6
335.05,2552,-122,70.11,8.6
335.1,2567,-119,70.11,8.6
335.15,2495,-115,70.11,8.6
335.2,2537,-117,70.11,8.6
335.25,2542,-117,70.11,8.6
335.3,2538,-120,70.11,8.6
335.35,2530,-120,70.11,8.6
335.4,2464,-118,70.11,8.6
335.45,2518,-120,70.12,8.6
335.5,2492,-119,70.12,8.6
335.55,2484,-119,70.12,8.6
335.6,2495,-116,70.12,8.6
335.65,2452,-111,70.12,8.6
335.7,2487,-111,70.12,8.6
335.75,2452,-111,70.12,8.6
335.8,2440,-115,70.12,8.6
335.85,2426,-117,70.14,8.6
335.9,2423,-118,70.12,8.6
335.95,2449,-119,70.12,8.6
336,2412,-120,70.12,8.6
336.05,2419,-121,70.14,8.6
336.1,2426,-120,70.12,8.6
336.15,2423,-119,70.16,8.6
336.2,2444,-119,70.16,8.6
336.25,2364,-118,70.14,8.6
336.3,2379,-118,70.14,8.6
336.35,2402,-119,70.16,8.6
336.4,2395,-119,70.16,8.6
336.45,2403,-121,70.16,8.6
336.5,2322,-121,70.14,8.6
336.55,2371,-121,70.16,8.6
336.6,2392,-121,70.16,8.6
336.65,2362,-120,70.16,8.6
336.7,2373,-118,70.18,8.6
336.75,2330,-117,70.16,8.6
336.8,2374,-114,70.16,8.6
336.85,2328,-112,70.18,8.6
336.9,2315,-110,70.18,8.6
336.95,2333,-111,70.2,8.6
337,2293,-113,70.18,8.6
337.05,2345,-117,70.2,8.6
337.1,2264,-121,70.18,8.6
337.15,2299,-120,70.16,8.6
337.2,2329,-118,70.18,8.6
337.25,2294,-114,70.2,8.6
337.3,2291,-112,70.2,8.6
337.35,2254,-114,70.2,8.6
337.4,2281,-115,70.2,8.6
337.45,2246,-119,70.2,8.6
337.5,2230,-118,70.2,8.6
337.55,2266,-119,70.2,8.6
337.6,2247,-120,70.2,8.6
337.65,2247,-121,70.2,8.6
337.7,2181,-125,70.2,8.6
337.75,2234,-123,70.21,8.6
337.8,2242,-124,70.2,8.6
337.85,2191,-119,70.2,8.6
337.9,2226,-116,70.21,8.6
337.95,2209,-114,70.2,8.6
338,2220,-113,70.21,8.6
338.05,2147,-118,70.2,8.6
338.1,2178,-120,70.2,8.6
338.15,2201,-125,70.21,8.6
338.2,2167,-126,70.2,8.6
338.25,2187,-124,70.21,8.6
338.3,2164,-122,70.21,8.6
338.35,2191,-117,70.21,8.6
338.4,2107,-117,70.21,8.6
338.45,2133,-115,70.21,8.6
338.5,2163,-117,70.21,8.6
338.55,2124,-116,70.21,8.6
338.6,2138,-113,70.21,8.6
338.65,2113,-112,70.21,8.6
338.7,2137,-109,70.21,8.6
338.75,2064,-112,70.21,8.6
338.8,2094,-114,70.21,8.6
338.85,2134,-116,70.21,8.6
338.9,2099,-117,70.21,8.6
338.95,2094,-115,70.21,8.6
339,2071,-114,70.21,8.6
339.05,2096,-112,70.21,8.6
339.1,2018,-116,70.21,8.6
339.15,2051,-119,70.21,8.6
339.2,2071,-124,70.21,8.6
339.25,2039,-125,70.21,8.6
339.3,2056,-122,70.21,8.6
339.35,2020,-120,70.21,8.6
339.4,2066,-117,70.23,8.6
339.45,1989,-119,70.21,8.6
339.5,2005,-122,70.21,8.6
339.55,2044,-123,70.21,8.6
339.6,2013,-122,70.21,8.6
339.65,2018,-117,70.21,8.6
339.7,1989,-115,70.21,8.6
339.75,2028,-115,70.23,8.6
339.8,1965,-120,70.21,8.6
339.85,1971,-124,70.21,8.6
339.9,2000,-127,70.21,8.6
339.95,1970,-126,70.23,8.6
340,1980,-121,70.23,8.6
340.05,1942,-119,70.23,8.6
340.1,1987,-117,70.23,8.6
340.15,1895,-121,70.23,8.6
340.2,1917,-124,70.25,8.6
340.25,1949,-128,70.25,8.6
340.3,1926,-128,70.23,8.6
340.35,1936,-125,70.23,8.6
340.4,1900,-123,70.23,8.6
340.45,1916,-119,70.25,8.6
340.5,1860,-121,70.25,8.6
340.55,1878,-123,70.25,8.6
340.6,1925,-125,70.25,8.6
340.65,1884,-125,70.25,8.6
340.7,1901,-122,70.25,8.6
340.75,1843,-120,70.25,8.6
340.8,1882,-116,70.25,8.6
340.85,1826,-118,70.25,8.6
340.9,1831,-120,70.25,8.6
340.95,1878,-124,70.25,8.6
341,1828,-124,70.25,8.6
341.05,1838,-121,70.25,8.6
341.1,1804,-119,70.25,8.6
341.15,1847,-114,70.25,8.6
341.2,1759,-115,70.25,8.6
341.25,1782,-118,70.25,8.6
341.3,1815,-121,70.25,8.6
341.35,1776,-122,70.25,8.6
341.4,1811,-119,70.25,8.6
341.45,1769,-116,70.25,8.6
341.5,1817,-112,70.25,8.6
341.55,1731,-112,70.27,8.6
341.6,1761,-116,70.29,8.6
341.65,1786,-118,70.27,8.6
341.7,1750,-118,70.29,8.6
341.75,1782,-115,70.27,8.6
341.8,1750,-111,70.25,8.6
341.85,1771,-107,70.27,8.6
341.9,1692,-107,70.27,8.6
341.95,1741,-109,70.29,8.6
342,1730,-112,70.29,8.6
342.05,1684,-112,70.29,8.6
342.1,1741,-111,70.27,8.6
342.15,1710,-108,70.29,8.6
342.2,1715,-103,70.29,8.6
342.25,1651,-103,70.27,8.6
342.3,1705,-105,70.29,8.6
342.35,1665,-108,70.29,8.6
342.4,1659,-111,70.29,8.6
342.45,1691,-112,70.27,8.6
342.5,1685,-111,70.29,8.6
342.55,1675,-108,70.29,8.6
342.6,1632,-109,70.29,8.6
342.65,1678,-113,70.29,8.6
342.7,1606,-116,70.29,8.6
342.75,1646,-119,70.29,8.6
342.8,1664,-120,70.27,8.6
342.85,1633,-117,70.27,8.6
342.9,1639,-112,70.29,8.6
342.95,1610,-112,70.29,8.6
343,1637,-111,70.27,8.6
343.05,1563,-114,70.29,8.6
343.1,1592,-117,70.29,8.6
343.15,1626,-120,70.29,8.6
343.2,1587,-118,70.3,8.6
343.25,1594,-115,70.29,8.6
343.3,1571,-113,70.3,8.6
343.35,1603,-112,70.29,8.6
343.4,1525,-115,70.3,8.6
343.45,1565,-118,70.29,8.6
343.5,1577,-122,70.27,8.6
343.55,1564,-120,70.29,8.6
343.6,1535,-117,70.29,8.6
343.65,1526,-116,70.29,8.6
343.7,1572,-112,70.29,8.6
343.75,1474,-115,70.3,8.6
343.8,1521,-117,70.29,8.6
343.85,1529,-120,70.29,8.6
343.9,1505,-120,70.29,8.6
343.95,1518,-117,70.29,8.6
344,1483,-116,70.3,8.6
344.05,1509,-112,70.32,8.6
344.1,1437,-115,70.3,8.6
344.15,1478,-118,70.3,8.6
344.2,1472,-121,70.32,8.6
344.25,1442,-120,70.32,8.6
344.3,1478,-117,70.32,8.6
344.35,1450,-114,70.32,8.6
344.4,1475,-111,70.32,8.6
344.45,1383,-114,70.32,8.6
344.5,1454,-117,70.32,8.6
344.55,1432,-122,70.32,8.6
344.6,1406,-121,70.32,8.6
344.65,1440,-120,70.32,8.6
344.7,1416,-118,70.32,8.6
344.75,1438,-114,70.32,8.6
344.8,1373,-115,70.32,8.6
344.85,1410,-116,70.32,8.6
344.9,1395,-118,70.32,8.6
344.95,1352,-119,70.32,8.6
345,1427,-119,70.32,8.6
345.05,1366,-118,70.32,8.6
345.1,1383,-115,70.32,8.6
345.15,1320,-115,70.32,8.6
345.2,1374,-115,70.32,8.6
345.25,1328,-117,70.32,8.6
345.3,1355,-118,70.32,8.6
345.35,1387,-120,70.32,8.6
345.4,1332,-119,70.32,8.6
345.45,1338,-117,70.34,8.6
345.5,1280,-118,70.34,8.6
345.55,1344,-118,70.32,8.6
345.6,1277,-120,70.32,8.6
345.65,1297,-124,70.34,8.6
345.7,1322,-126,70.34,8.6
345.75,1280,-126,70.32,8.6
345.8,1296,-123,70.32,8.6
345.85,1272,-121,70.32,8.6
345.9,1310,-120,70.32,8.6
345.95,1211,-120,70.32,8.6
346,1271,-124,70.34,8.6
346.05,1259,-127,70.34,8.6
346.1,1234,-126,70.34,8.6
346.15,1244,-126,70.34,8.6
346.2,1230,-125,70.34,8.6
346.25,1256,-124,70.34,8.6
346.3,1178,-127,70.32,8.6
346.35,1240,-128,70.34,8.6
346.4,1201,-129,70.36,8.6
346.45,1186,-128,70.34,8.6
346.5,1210,-127,70.34,8.6
346.55,1199,-126,70.34,8.6
346.6,1197,-123,70.34,8.6
346.65,1138,-125,70.34,8.6
346.7,1194,-128,70.36,8.6
346.75,1146,-132,70.34,8.6
346.8,1156,-133,70.34,8.6
346.85,1160,-134,70.34,8.6
346.9,1185,-131,70.34,8.6
346.95,1146,-124,70.36,8.6
347,1094,-125,70.34,8.6
347.05,1145,-125,70.36,8.6
347.1,1087,-128,70.36,8.6
347.15,1100,-133,70.36,8.6
347.2,1130,-136,70.38,8.6
347.25,1104,-136,70.36,8.6
347.3,1115,-131,70.38,8.6
347.35,1066,-130,70.36,8.6
347.4,1113,-127,70.38,8.6
347.45,1031,-127,70.38,8.6
347.5,1057,-129,70.38,8.6
347.55,1085,-132,70.38,8.6
347.6,1059,-130,70.38,8.6
347.65,1062,-128,70.38,8.6
347.7,1014,-126,70.38,8.6
347.75,1051,-121,70.39,8.6
347.8,990,-121,70.41,8.6
347.85,995,-122,70.39,8.6
347.9,1062,-124,70.41,8.6
347.95,1000,-122,70.39,8.6
348,1021,-121,70.41,8.6
348.05,989,-119,70.41,8.6
348.1,1005,-113,70.41,8.6
348.15,930,-113,70.41,8.6
348.2,952,-112,70.41,8.6
348.25,985,-113,70.41,8.6
348.3,929,-114,70.41,8.6
348.35,1003,-114,70.41,8.6
348.4,943,-114,70.41,8.6
348.45,956,-113,70.43,8.6
348.5,904,-114,70.41,8.6
348.55,956,-115,70.41,8.6
348.6,917,-115,70.41,8.6
348.65,879,-115,70.41,8.6
348.7,968,-115,70.43,8.6
348.75,926,-115,70.41,8.6
348.8,930,-115,70.41,8.6
348.85,893,-116,70.41,8.6
348.9,946,-119,70.43,8.6
348.95,849,-120,70.43,8.6
349,876,-119,70.43,8.6
349.05,917,-118,70.43,8.6
349.1,865,-113,70.43,8.6
349.15,913,-109,70.43,8.6
349.2,887,-108,70.43,8.6
349.25,901,-110,70.43,8.6
349.3,822,-113,70.43,8.6
349.35,877,-117,70.43,8.6
349.4,850,-119,70.41,8.6
349.45,825,-118,70.43,8.6
349.5,841,-116,70.43,8.6
349.55,844,-116,70.41,8.6
349.6,850,-118,70.41,8.6
349.65,773,-122,70.43,8.6
349.7,821,-128,70.43,8.6
349.75,785,-132,70.43,8.6
349.8,781,-133,70.43,8.6
349.85,798,-130,70.43,8.6
349.9,786,-128,70.43,8.6
349.95,797,-124,70.43,8.6
350,713,-129,70.43,8.6
350.05,779,-133,70.43,8.6
350.1,765,-136,70.43,8.6
350.15,745,-139,70.43,8.6
350.2,747,-138,70.43,8.6
350.25,744,-138,70.43,8.6
350.3,763,-135,70.43,8.6
350.35,680,-137,70.43,8.6
350.4,716,-136,70.43,8.6
350.45,727,-135,70.43,8.6
350.5,702,-135,70.43,8.6
350.55,698,-133,70.43,8.6
350.6,668,-133,70.43,8.6
350.65,704,-130,70.45,8.6
350.7,651,-132,70.43,8.6
350.75,641,-130,70.43,8.6
350.8,677,-130,70.43,8.6
350.85,650,-128,70.43,8.6
350.9,675,-123,70.43,8.6
350.95,613,-120,70.45,8.6
351,644,-116,70.47,8.6
351.05,621,-118,70.43,8.6
351.1,586,-117,70.45,8.6
351.15,655,-118,70.45,8.6
351.2,600,-117,70.45,8.6
351.25,618,-112,70.47,8.6
351.3,557,-111,70.45,8.6
351.35,588,-108,70.47,8.6
351.4,592,-111,70.45,8.6
351.45,543,-113,70.47,8.6
351.5,606,-116,70.45,8.6
351.55,566,-117,70.47,8.6
351.6,569,-114,70.47,8.6
351.65,515,-113,70.47,8.6
351.7,552,-110,70.47,8.6
351.75,538,-110,70.47,8.6
351.8,508,-113,70.47,8.6
351.85,573,-115,70.47,8.6
351.9,528,-117,70.47,8.6
351.95,556,-116,70.47,8.6
352,506,-114,70.47,8.6
352.05,565,-112,70.48,8.6
352.1,488,-112,70.47,8.6
352.15,506,-115,70.47,8.6
352.2,564,-116,70.48,8.6
352.25,494,-118,70.47,8.6
352.3,528,-118,70.48,8.6
352.35,492,-118,70.47,8.6
352.4,515,-118,70.5,8.6
352.45,439,-119,70.48,8.6
352.5,478,-121,70.5,8.6
352.55,464,-119,70.48,8.6
352.6,441,-119,70.5,8.6
352.65,462,-118,70.5,8.6
352.7,458,-117,70.48,8.6
352.75,438,-118,70.5,8.6
352.8,415,-120,70.48,8.6
352.85,452,-122,70.5,8.6
352.9,376,-125,70.48,8.6
352.95,403,-129,70.5,8.6
353,432,-132,70.5,8.6
353.05,399,-135,70.48,8.6
353.1,391,-137,70.5,8.6
353.15,383,-138,70.5,8.6
353.2,396,-138,70.5,8.6
353.25,313,-139,70.5,8.6
353.3,358,-140,70.5,8.6
353.35,368,-142,70.5,8.6
353.4,334,-141,70.52,8.6
353.45,333,-141,70.5,8.6
353.5,338,-139,70.52,8.6
353.55,348,-138,70.52,8.6
353.6,278,-137,70.52,8.6
353.65,334,-139,70.52,8.6
353.7,301,-147,70.54,8.6
353.75,288,-157,70.54,8.6
353.8,320,-171,70.52,8.6
353.85,296,-183,70.54,8.6
353.9,312,-186,70.54,8.6
353.95,239,-188,70.54,8.6
354,289,-186,70.54,8.6
354.05,229,-182,70.54,8.6
354.1,236,-178,70.54,8.6
354.15,281,-173,70.54,8.6
354.2,249,-167,70.54,8.6
354.25,248,-161,70.54,8.6
354.3,203,-158,70.54,8.6
354.35,235,-156,70.54,8.6
354.4,174,-153,70.54,8.6
354.45,197,-151,70.54,8.6
354.5,206,-148,70.56,8.6
354.55,158,-145,70.56,8.6
354.6,218,-141,70.56,8.6
354.65,178,-139,70.54,8.6
354.7,178,-137,70.56,8.6
354.75,64,-136,70.5,8.6
